objid,ra,dec,dered_u,dered_g,dered_r,dered_i,dered_z,spiral,elliptical
1237654671348990125,156.371951151432,0.930231539228826,19.527,18.13385,17.38402,16.93718,16.70866,1,0
1237648722291196120,149.707661138609,0.83672605822329,17.70952,16.51652,15.9917,15.72323,15.50398,1,0
1237651752386429147,149.718149269455,0.870522487640773,20.66895,18.67953,17.62448,17.18907,16.87737,1,0
1237651801773899918,156.668824412009,0.537711060403435,17.91843,16.13413,15.31111,14.92224,14.65381,1,0
1237648722294210614,156.588064770496,0.684936069119849,16.35665,15.0027,14.30254,13.94778,13.63869,1,0
1237654670812184786,156.558708930232,0.504236282792253,19.23407,17.71862,16.83814,16.4098,16.08107,1,0
1237651801773834470,156.613738803696,0.534233854156168,19.83387,17.87646,16.93993,16.52682,16.22749,1,0
1237648721219158138,153.496832841203,-0.0609322228963041,19.91574,18.16691,17.27068,16.81683,16.43404,1,0
1237654671349121176,156.612187907542,0.92716647360699,20.67065,18.50144,17.42711,16.96401,16.61075,1,0
1237654671349121289,156.608916352881,0.867308733974659,19.36958,17.54914,16.62961,16.11291,15.69649,1,0
1237654671349121325,156.641677352334,0.872940052348513,18.89359,17.89065,17.46597,17.19249,17.05096,1,0
1237651801773899969,156.726135637711,0.620299778690565,18.02053,17.13854,16.93761,16.66045,16.6714,1,0
1237648721754390765,149.868966506937,0.393162464128129,19.17741,18.19553,17.51444,17.13149,16.88213,1,0
1237651801773965531,156.806929655612,0.573888979714832,18.90965,17.65504,16.89021,16.5139,16.26435,1,0
1237651752386298080,149.417175172975,0.959809065252825,19.79299,17.85359,16.94041,16.51588,16.21351,1,0
1237648722290999434,149.176182792982,0.757003834550747,18.86036,17.5942,16.90976,16.49469,16.24196,1,0
1237651752389509389,156.756987608294,1.04214134752092,19.59559,18.44184,17.67216,17.32472,17.0376,1,0
1237651752389640329,157.005996308274,0.966854377052886,19.44115,17.51983,16.59989,16.14883,15.78023,1,0
1237651752389509264,156.681128620191,1.0061460597201,16.65532,15.30331,14.69306,14.38809,14.12111,1,0
1237651752389574803,156.783934880301,0.965624182010789,17.00994,15.26203,14.50731,14.13271,13.82071,1,0
1237648722294472920,157.224969310046,0.709768255832218,20.32528,18.21594,17.10791,16.65056,16.28942,1,0
1237654670812577970,157.397576800222,0.46177290495007,17.92373,16.76915,16.35241,16.08363,15.88986,1,0
1237654670812446882,157.080460623171,0.47316246286968,19.67849,17.897,17.04961,16.67445,16.4012,1,0
1237651801774162152,157.328419241523,0.539479731556454,20.3649,18.65173,17.67087,17.1688,16.82744,1,0
1237648721757667599,157.350878030394,0.21011848152451,18.92048,17.39663,16.68031,16.32716,16.07741,1,0
1237648721757536501,157.056842690756,0.386919840710276,18.88517,17.36806,16.62188,16.24423,15.88356,1,0
1237648721757733115,157.461577211409,0.303265890308832,18.69134,17.38278,16.69902,16.33545,16.06855,1,0
1237651801237225645,157.201939527804,0.130244814050812,20.11678,18.27427,17.3117,16.89264,16.54272,1,0
1237653663647924434,149.363038513039,0.985538275352369,19.75754,17.6086,16.87638,16.41249,16.11275,1,0
1237654669202686096,159.033752823087,-0.655841341955246,18.30953,17.09072,16.67431,16.38129,16.31646,1,0
1237648720684712191,159.08805847395,-0.511709200673234,19.60166,18.04784,17.03262,16.51269,16.09132,1,0
1237648720684777601,159.216444382308,-0.604874609040737,19.57378,17.67193,16.76812,16.33678,15.95031,1,0
1237648720684712080,159.04289323396,-0.457864459174419,20.17452,18.51863,17.48361,17.02976,16.69584,1,0
1237648721221583000,159.059541967857,-0.159019119711562,16.77267,15.48811,14.83548,14.4821,14.19157,1,0
1237648720684712010,159.126800733321,-0.505605320655857,18.04173,16.54754,15.8365,15.45872,15.18859,1,0
1237650796757909657,148.45930332186,0.440188340825687,19.5197,18.10874,17.36946,16.88566,16.57681,1,0
1237648721756094607,153.676390685313,0.240304342363934,19.37848,17.61272,16.67692,16.19802,15.78459,1,0
1237654669202423944,158.495639576716,-0.717163728353368,21.02814,18.63453,17.56001,17.18285,16.85765,1,0
1237654669202423959,158.531340279149,-0.659473887884184,18.87658,17.72372,17.2312,16.8739,16.65996,1,0
1237648720684581083,158.842843958576,-0.434075131694938,19.71509,18.228,17.54495,17.20967,16.94924,1,0
1237648720684646583,158.955803278373,-0.604358735819996,18.97368,17.28747,16.43476,16.04517,15.70638,1,0
1237654669739491468,158.97260898019,-0.328140553695867,19.0063,17.82361,17.30207,16.67792,16.78661,1,0
1237648721221517550,158.99622002983,-0.206135988700307,19.5518,18.06686,17.27382,16.85257,16.55727,1,0
1237648720143450191,149.031449275894,-0.955659520060839,18.8698,17.76839,17.32983,17.03526,16.88366,1,0
1237648720145482111,153.668459894958,-0.993711471550222,19.16241,17.64903,17.18472,16.91809,16.71202,1,0
1237654669735362839,149.477569643186,-0.397203613760921,19.18299,17.46428,16.6624,16.28201,15.96165,1,0
1237654669202293008,158.220687379265,-0.743283025821753,19.50123,17.07424,16.27274,15.79622,15.45693,1,0
1237654669202358465,158.331112666713,-0.695029578744358,18.23242,17.1081,16.60996,16.26823,16.09583,1,0
1237648720684515527,158.720959639943,-0.567877090631898,19.52329,17.88553,17.04374,16.60202,16.39731,1,0
1237648720684581000,158.745424228702,-0.59282046293761,20.17378,18.2534,17.29248,16.90571,16.56298,1,0
1237648721221451882,158.759429096015,-0.0606209637327,20.26719,18.43199,17.29457,16.74005,16.35178,1,0
1237648720144695532,151.988790615938,-0.936754950931115,20.75122,18.52398,17.56203,16.99609,16.58382,1,0
1237654669202161782,157.877616799339,-0.830748509379215,19.50028,18.00597,17.20021,16.80829,16.48398,1,0
1237648720143515764,149.187066926643,-0.956799015663979,20.02885,18.03048,17.06725,16.65111,16.29438,1,0
1237654669202227304,157.993273953367,-0.777889002473137,18.47552,17.48132,17.19246,17.0124,16.76273,1,0
1237654669202227322,158.022131895301,-0.70997180046947,18.3567,17.02742,16.36226,15.97954,15.63166,1,0
1237651800697077972,149.667413556064,-0.258373858108615,20.29597,18.37551,17.43799,16.96171,16.51536,1,0
1237654669202292928,158.095975590453,-0.661646602118849,18.42024,16.97664,16.3238,15.97742,15.72137,1,0
1237648720684449913,158.464001517258,-0.561357114155546,16.42708,14.76192,13.97401,13.59531,13.27086,1,0
1237648720146137229,155.18181557145,-1.01697662194331,18.22827,16.90381,16.34085,16.04788,15.82106,1,0
1237648720684450005,158.555267487073,-0.445428703212084,19.22214,18.00331,17.49643,17.21082,16.96729,1,0
1237648720684449998,158.54675951688,-0.461144480376824,19.94367,18.17553,17.23542,16.83149,16.49477,1,0
1237648720144629984,151.761019628532,-0.997464500377709,19.18339,17.60255,16.68268,16.17219,15.77645,1,0
1237648720684384371,158.332596487051,-0.601616604090959,17.60345,15.89466,15.11252,14.70713,14.33795,1,0
1237648721217716445,150.280206118054,-0.0440685941959203,19.55476,17.52403,16.59751,16.17581,15.82717,1,0
1237648720146137223,155.14789044368,-0.984478877569436,18.78288,17.25783,16.4118,15.9885,15.6657,1,0
1237654669739229262,158.242283118044,-0.232868596426868,17.77076,16.59557,16.09325,15.81603,15.63855,1,0
1237654669739229346,158.377348417761,-0.256050664858136,19.23492,17.48549,16.58922,16.16517,15.84334,1,0
1237648720684318887,158.178611696308,-0.503793072058964,19.40661,18.06912,17.23155,16.80064,16.46888,1,0
1237648722290671873,148.54048363604,0.768493983005781,19.25994,17.9991,17.4673,17.09386,16.91917,1,0
1237648721221058795,157.934867288548,-0.0183405934719771,19.25626,17.95333,17.47119,17.13837,16.91251,1,0
1237648721753931984,148.78170595564,0.277364654415399,19.94772,18.0919,17.07388,16.57027,16.16522,1,0
1237651800700551383,157.664294336692,-0.310489095399486,18.8753,17.882,17.48606,17.2183,17.05764,1,0
1237648720684056712,157.532779147351,-0.568201994321056,20.10843,18.24622,17.3349,16.86849,16.51735,1,0
1237648722290671857,148.524735371597,0.650542107171237,17.15973,15.99963,15.58621,15.34695,15.27509,1,0
1237648722290606324,148.307937651401,0.628534352846503,19.57599,17.87686,17.09498,16.69348,16.41996,1,0
1237651800163614997,157.511600180561,-0.669435932880087,19.19284,17.92414,17.26782,16.91208,16.67198,1,0
1237654669201899652,157.208402161721,-0.808984810158768,20.10211,18.62691,17.68531,17.2341,16.90244,1,0
1237651800163549406,157.329948082925,-0.695768746219159,17.92097,16.80587,16.4722,16.28735,16.19053,1,0
1237648721220796646,157.354029849127,-0.116660342870298,19.75089,18.24079,17.41122,16.91217,16.61726,1,0
1237654669738770544,157.192513335095,-0.371921260156507,18.24038,16.87963,16.13025,15.74195,15.44648,1,0
1237648721220731094,157.225415367798,-0.0373950184889426,19.16914,17.38895,16.43027,15.90214,15.4638,1,0
1237654669201768528,156.897422367686,-0.756278530503138,18.50485,17.21324,16.70311,16.45191,16.28256,1,0
1237651800700158083,156.626056398811,-0.251471448801903,19.22946,18.05922,17.49419,17.1694,16.98666,1,0
1237648721220534309,156.768989105787,-0.189248194533382,18.96378,17.07639,16.22287,15.87897,15.56213,1,0
1237648722294341786,156.787806242464,0.785486019683869,19.68471,18.05314,17.20738,16.67838,16.34137,1,0
1237654671349252233,156.967399404701,0.853367848461708,18.67291,16.89733,16.05727,15.57323,15.26108,1,0
1237648722294276393,156.726973414986,0.632144419233819,19.63207,18.18254,17.54518,17.1514,16.87923,1,0
1237654670275379362,156.687623995179,0.0845586071478791,19.71704,17.93762,17.05544,16.63597,16.3609,1,0
1237654670275313843,156.575621871837,0.070341727063466,19.71921,18.15164,17.3969,16.99825,16.73112,1,0
1237648722294538414,157.278628461469,0.784869974069643,19.94544,18.30047,17.44287,17.06551,16.76713,1,0
1237648722294603908,157.389769545581,0.664233285814713,19.21028,17.49643,16.59451,16.19828,15.87844,1,0
1237648722294603958,157.458779196645,0.635570475398727,18.7523,17.42579,16.75919,16.34803,16.06801,1,0
1237654670812578105,157.464904654013,0.50079149832659,19.88079,18.23422,17.47905,16.97685,16.66521,1,0
1237648722831540382,157.626706050619,1.0766198028398,18.73599,16.93502,16.07975,15.72271,15.41343,1,0
1237654671349514442,157.608579429632,0.850779446282412,20.50679,18.76941,17.63692,17.17024,16.89094,1,0
1237651752389836939,157.460012853048,0.987411766404872,18.84586,17.51961,16.88728,16.52013,16.29348,1,0
1237651752389902468,157.596999671509,0.968984508521527,19.68538,18.04888,17.1798,16.7273,16.42498,1,0
1237651801774358588,157.771691603954,0.540808096350037,17.7034,16.22486,15.78075,15.55423,15.4632,1,0
1237651801774358737,157.751518897123,0.575338595105783,19.37608,18.07508,17.36308,16.98172,16.78901,1,0
1237648721757864179,157.76167648202,0.390282488269979,18.6799,17.3076,16.66067,16.26778,15.98544,1,0
1237654670812709029,157.745207750181,0.498843900925836,17.83298,16.90452,16.67451,16.53381,16.49043,1,0
1237654670812774508,157.793592898391,0.488805515946808,19.74146,18.11902,17.3008,16.86331,16.5458,1,0
1237648722290606332,148.311873861895,0.649953873322496,19.89775,18.38258,17.4421,16.92649,16.48842,1,0
1237648722294800545,157.863592850925,0.76846660510508,18.62359,17.17709,16.4297,16.04597,15.75903,1,0
1237648722294866068,158.010963502112,0.837199949411321,18.67075,17.04322,16.19719,15.79069,15.47894,1,0
1237648721753604388,147.949214371056,0.290229101675273,20.65563,18.69314,17.71953,17.17652,16.78951,1,0
1237654670812774584,157.896515732187,0.475364091888706,15.75326,14.12618,13.36189,12.98633,12.69884,1,0
1237648721757929589,157.845289631644,0.2589971921475,18.31783,17.25822,16.93855,16.72976,16.63696,1,0
1237648721757929562,157.940530750743,0.387937550407085,16.33218,15.39752,15.02948,14.86281,14.71574,1,0
1237651801237553478,157.912139093126,0.123995307879712,18.99149,18.62924,17.17536,16.71822,16.58412,1,0
1237654670812905581,158.090199964713,0.599579452022802,20.09309,18.6328,17.8201,17.37968,17.1199,1,0
1237654670812905618,158.142760053702,0.582942421574144,19.69669,18.04618,17.2627,16.82867,16.48181,1,0
1237648721758060702,158.257968107787,0.316892158439987,20.64376,18.4686,17.44082,16.92247,16.47788,1,0
1237654670276034717,158.191156785537,0.152764017231934,18.3423,17.18746,16.6978,16.39019,16.19467,1,0
1237654670813036663,158.494512366383,0.610565384170429,19.47454,17.56565,16.57644,16.16088,15.81742,1,0
1237648721758191768,158.465824535851,0.414928196368281,19.40255,18.34115,17.82817,17.45871,17.21585,1,0
1237654670276165783,158.417525182931,0.198991602883899,19.83821,18.37009,17.63997,17.19283,16.89362,1,0
1237648721758257266,158.580440836163,0.36703546782838,20.65543,18.59886,17.54546,17.09192,16.68122,1,0
1237648721758257293,158.632992273518,0.332402752425122,18.63516,17.07479,16.34735,15.97368,15.67816,1,0
1237648721758191964,158.531843774917,0.381309976788918,19.00263,17.86201,17.44022,17.22223,17.09771,1,0
1237654670276165939,158.536021717142,0.000996717519617408,18.53705,16.96402,16.17389,15.74254,15.45215,1,0
1237648722295128185,158.611529893027,0.670521952640295,18.77377,17.36159,16.70144,16.34515,16.1153,1,0
1237648722295062726,158.469131590918,0.734251181406254,18.80596,17.31685,16.37851,15.68074,15.36473,1,0
1237648721753538898,147.945349412756,0.330468514369049,18.12131,16.39438,15.55556,15.15388,14.81413,1,0
1237648721758257313,158.669937076911,0.354572697123823,19.69956,18.29968,17.54636,17.16115,16.83237,1,0
1237648721758257329,158.698706773012,0.301858067181352,19.11116,17.2595,16.31777,15.80804,15.38597,1,0
1237648721758323068,158.73281153875,0.357881923926212,19.33477,17.65563,16.77475,16.2592,15.84065,1,0
1237648722295193762,158.782018605263,0.711726270133073,20.07,18.16899,17.2072,16.80683,16.48507,1,0
1237648722295193797,158.842294091237,0.804281251292332,20.4444,18.55268,17.53325,16.9851,16.56164,1,0
1237648722295193750,158.765696939247,0.647286834115111,18.28188,17.01956,16.54369,16.22734,16.0441,1,0
1237648721758519438,159.239043553879,0.229754216566254,15.98316,14.45367,13.76247,13.40028,13.09974,1,0
1237648721758519422,159.222298780903,0.306897182121767,18.53555,17.35837,16.88433,16.58545,16.3912,1,0
1237648721758453988,159.136965362549,0.289468630180657,19.15975,17.71316,16.75584,16.33722,16.06144,1,0
1237648721758453925,159.050137180577,0.261723778986031,19.30293,17.91768,17.26123,16.84581,16.6655,1,0
1237654670276427944,158.996984831061,0.195267115654197,19.95016,18.15116,17.30015,16.90207,16.59828,1,0
1237654670276559082,159.315782542799,0.0805422478487708,17.56125,16.13393,15.47899,15.09412,14.85909,1,0
1237654670276428014,159.093521491428,0.0774387882713281,18.02844,16.84189,16.32697,16.03934,15.78545,1,0
1237648721755570497,152.570594865356,0.333714121723692,18.14455,17.01319,16.51864,16.18542,16.07025,1,0
1237648722827280613,147.827551178858,1.13230467684269,19.72504,18.37471,17.64653,17.18353,16.93602,1,0
1237648721753342172,147.471038640873,0.315045766741908,17.21012,15.53199,14.78069,14.3711,14.10566,1,0
1237654668666536015,160.733990501917,-1.06957144761937,17.0875,15.88381,15.49867,15.24891,15.09136,1,0
1237648720685629571,161.142639725754,-0.43457405330704,19.19106,17.92906,17.24011,16.78761,16.4444,1,0
1237648720685563925,161.002874662647,-0.532805801511172,19.43592,17.89725,17.15824,16.73278,16.44728,1,0
1237648721222434998,161.056321347007,-0.0146518816127181,19.05931,17.8223,17.26811,16.91477,16.66971,1,0
1237648720685564122,161.06229723705,-0.587144702987205,20.0108,18.07389,17.16949,16.6945,16.28961,1,0
1237654668666339551,160.286733642949,-1.08155932437876,19.92311,18.17716,17.21944,16.7332,16.32005,1,0
1237654668666339510,160.330443049964,-1.06398286784288,17.7664,16.45695,16.03486,15.81867,15.661,1,0
1237654669203210480,160.260041398586,-0.708679641979949,20.39707,18.36265,17.24778,16.78022,16.40751,1,0
1237648720685563948,160.997737410462,-0.468998759309602,17.74685,16.35607,15.72881,15.33048,15.0436,1,0
1237654669740409061,160.986597645092,-0.318441261542727,19.73497,18.27999,17.53883,17.17469,16.84335,1,0
1237648721222304023,160.794605813509,-0.0151542402272266,19.63356,18.22063,17.46389,17.09295,16.79398,1,0
1237654668666273938,160.09368556474,-1.06262523823983,20.72274,18.4969,17.60486,17.16564,16.8279,1,0
1237648722290213005,147.450098451073,0.758081103167746,18.47826,17.34699,16.89792,16.5821,16.42774,1,0
1237654668666273990,160.084395182721,-1.09265569928006,20.03741,18.31302,17.45016,17.04198,16.69597,1,0
1237654669740277968,160.727831927865,-0.265650689041414,19.45692,18.24085,17.56798,17.16485,16.90414,1,0
1237648721222238468,160.616146173619,-0.195120207353749,19.81795,18.24429,17.29783,16.82278,16.46131,1,0
1237648721222303906,160.747811244149,-0.0555579030020916,20.35351,18.35468,17.33951,16.87542,16.49106,1,0
1237648721222238491,160.641013915716,-0.0371039085694395,18.92749,17.76768,17.17923,16.82943,16.55893,1,0
1237648721222303937,160.773789336912,-0.0549154196631708,18.98913,17.53784,16.80723,16.42294,16.1032,1,0
1237654669203013815,159.816314961915,-0.754070947537582,20.00813,18.35156,17.58715,17.21938,16.96946,1,0
1237650795683643629,147.362872274636,-0.327873981217028,19.15158,17.9802,17.49591,17.21994,16.95077,1,0
1237648720685301979,160.493589654535,-0.501426745155193,20.15817,18.48659,17.53327,17.08954,16.84477,1,0
1237648720685301897,160.443642405501,-0.600549711940271,18.06697,16.91215,16.54108,16.30853,16.21666,1,0
1237648721222172845,160.485606301542,-0.207824494571549,18.70848,17.79136,17.10139,16.73867,16.47558,1,0
1237654669740146871,160.430213114624,-0.335469549157182,18.51764,17.22318,16.66324,16.31073,16.07727,1,0
1237648721222172802,160.428523070865,-0.189881083349835,18.5687,17.55842,16.9072,16.56836,16.33323,1,0
1237648721222172860,160.496047274071,-0.0770369135498089,19.25782,17.7961,16.85966,16.45243,16.08813,1,0
1237648720685301915,160.453491880986,-0.617038417187846,18.90436,17.60372,16.80767,16.39039,16.13039,1,0
1237648720685170803,160.119405032498,-0.618130050302146,19.0879,17.81063,17.14961,16.77751,16.49885,1,0
1237654669740146832,160.366282287419,-0.313037775894353,20.477,18.6849,17.76579,17.28186,16.93447,1,0
1237648720685236371,160.283642295657,-0.448302276920973,19.4196,17.92325,17.1186,16.71127,16.38885,1,0
1237648721222041743,160.12258301394,-0.165169079389882,19.48938,17.86274,17.0532,16.65428,16.3448,1,0
1237648720685039769,159.847523457182,-0.534266400017217,19.1629,17.75191,16.9918,16.57696,16.28015,1,0
1237650795683709140,147.437214518549,-0.342079566641749,19.22318,17.78527,17.08917,16.70152,16.4231,1,0
1237648720685105308,159.994636962398,-0.505369401013349,20.009,18.16898,17.19118,16.79004,16.44153,1,0
1237648721222041731,160.084322551049,-0.162909376466432,19.39615,17.75233,16.94372,16.4668,16.15508,1,0
1237651800696291621,147.899642023661,-0.215242033267058,19.91281,18.33953,17.4995,17.05896,16.73708,1,0
1237648720685105352,160.034263606852,-0.421625751212431,19.06153,17.51964,16.71669,16.3422,16.07849,1,0
1237648721221910799,159.901456871183,-0.147197388982142,19.23808,17.36084,16.41291,15.99352,15.63548,1,0
1237648721216995497,148.679674085511,-0.0250932655731242,18.37944,17.33005,16.87703,16.53944,16.43235,1,0
1237651800696750245,148.873575816535,-0.290583056131871,19.21351,17.78284,17.04884,16.68807,16.45522,1,0
1237648720684974261,159.718432322157,-0.513539109878827,19.38412,18.00146,17.24977,16.82757,16.56854,1,0
1237654670810218860,152.082312730383,0.451958470895306,19.31293,17.99327,17.20811,16.79022,16.53323,1,0
1237648720685039745,159.797841557464,-0.557196465638875,18.97112,17.89829,17.64685,17.52411,17.42831,1,0
1237648721221845149,159.728864631054,-0.187610484557901,18.64117,17.53758,17.00213,16.6612,16.47742,1,0
1237648721221845221,159.766811480322,-0.0309361551797207,18.91819,17.54865,16.77438,16.3837,16.04264,1,0
1237654669735166231,149.105306592207,-0.367428145985335,20.07937,18.09531,17.1975,16.79933,16.4537,1,0
1237651800696815824,149.069371310344,-0.234000391318522,20.27217,18.3296,17.43049,17.04088,16.74347,1,0
1237650795147296897,148.504456815978,-0.791651965971306,18.67672,17.70613,17.35822,17.06242,16.96347,1,0
1237648720143188224,148.5090682336,-1.00351936725159,19.96893,18.3831,17.56675,17.12848,16.81199,1,0
1237651800162500729,154.851903884937,-0.698770281503742,18.13418,16.97569,16.43769,16.09208,15.89077,1,0
1237648721753080096,146.887742376565,0.217453980542903,18.99955,17.33763,16.60552,16.19716,15.87405,1,0
1237648721752883489,146.411858609803,0.215356493870246,18.95373,17.81895,17.0894,16.70075,16.53913,1,0
1237648721221714095,159.414944988701,-0.18049953031395,19.36864,17.95115,17.19874,16.83049,16.57508,1,0
1237648721221779630,159.601978715527,-0.190076705771781,18.38999,17.1574,16.51624,16.15194,15.91516,1,0
1237648721752686769,145.978463082186,0.2949623771613,19.34015,17.55687,16.6247,16.16706,15.78392,1,0
1237648721221779641,159.606276211658,-0.0178599833782813,17.92371,16.75129,16.33863,16.15734,16.0819,1,0
1237651752384856377,146.13154382869,0.841162725075002,20.06178,17.48912,16.60842,16.19555,15.88751,1,0
1237648721755635953,152.71060374199,0.290040533468656,19.7236,18.24354,17.46391,17.02572,16.68883,1,0
1237648720684646512,158.876914916868,-0.438667827082188,20.69967,18.63377,17.48226,16.99143,16.56245,1,0
1237648720684843266,159.344887090969,-0.513479342796851,19.12732,17.7568,17.02908,16.60797,16.32631,1,0
1237648720684449988,158.537832270188,-0.4298006740549,17.11938,16.03924,15.55564,15.22604,15.03506,1,0
1237648720684777700,159.308987241993,-0.630020768153667,19.71304,18.21008,17.18944,16.72353,16.33748,1,0
1237648722289492252,145.842920284775,0.747880795447478,20.57277,18.58689,17.55861,17.0221,16.6548,1,0
1237650796219728015,145.446709200943,0.0773970668854498,19.37883,18.01768,17.35431,16.96228,16.74412,1,0
1237650796219662548,145.413110357023,0.106488603679009,20.16009,18.4102,17.5263,17.02508,16.66949,1,0
1237654669737328762,153.937453927558,-0.371692014858263,19.58139,17.81524,16.91866,16.40924,16.0263,1,0
1237648721215684769,145.601163277161,-0.00138168332214813,19.18519,17.71446,17.02391,16.56346,16.32923,1,0
1237648721219551364,154.412224311073,-0.122449392957153,19.62743,17.95695,17.2489,16.93787,16.69185,1,0
1237648720678944999,145.89110682792,-0.467054721353509,19.39621,18.24965,17.45449,17.08783,16.85254,1,0
1237654669737328779,153.941404420712,-0.403571899808211,19.54066,17.66211,16.7127,16.27888,15.92942,1,0
1237648720678944894,145.874449045454,-0.608755056278409,17.94629,16.50082,15.87941,15.5415,15.31702,1,0
1237654671350300812,159.402557115087,0.959918632093785,19.83221,18.11668,17.19368,16.74589,16.39199,1,0
1237648721216143430,146.603616489947,-0.191463034874475,18.31349,17.19358,16.65401,16.31579,16.14067,1,0
1237650795683446896,146.857573291711,-0.218793947395657,20.16672,18.28552,17.23464,16.77991,16.44387,1,0
